TimeStamp,W01,W02,W03,W1_0,W1_1,W1_2,W1_3,W1_4,W1_5,W2_0,W2_1,W2_2,W2_3,W2_4,W2_5,W3_0,W3_1,W3_2,W3_3,W3_4,W3_5
506,-0.075729698,-0.16210705,-0.137138277,-0.075729698,1.68998909,0.840655625,0.915512562,0.107446939,-0.02425978,-0.16210705,1.569860101,0.792335391,0.833475411,0.127595827,0.079893768,-0.137138277,1.664074898,0.895382047,0.910524726,0.128662378,-0.010591652
507,-0.108072206,-0.158900216,-0.128947049,-0.108072206,1.757745862,0.807760715,0.825458944,0.153514355,-0.016407508,-0.158900216,1.572257161,0.87451905,0.851062417,0.114141777,0.102289498,-0.128947049,1.620651126,0.842158914,0.777007699,0.118451662,0.010288954
508,-0.094385155,-0.150183305,-0.163126618,-0.094385155,1.657029867,0.792841733,0.771918178,0.136053801,-8.06E-05,-0.150183305,1.730149746,0.857709825,0.842122734,0.100101903,0.09874405,-0.163126618,1.709045768,0.939884841,0.781571329,0.116921313,0.039719932
509,-0.097034127,-0.203213722,-0.191076845,-0.097034127,1.786312342,0.871517241,0.919461429,0.120317638,0.02611642,-0.203213722,1.653335452,0.8562814,0.823138714,0.132964522,0.001559775,-0.191076845,1.709615946,0.855222642,0.840762794,0.094792597,0.068572253
510,-0.118548691,-0.173005998,-0.132059097,-0.118548691,1.730860949,0.793802619,0.81772238,0.146543652,0.035926785,-0.173005998,1.733803868,0.918805182,0.914202213,0.129850388,-0.070514746,-0.132059097,1.615746737,0.879210472,0.828742981,0.13346912,0.11077299
511,-0.08240068,-0.19929406,-0.16469191,-0.08240068,1.691706181,0.821311116,0.833330393,0.128538087,0.046270121,-0.19929406,1.721525311,0.915308297,0.830762982,0.120511048,-0.082046032,-0.16469191,1.698577404,0.965439379,0.813174486,0.113823757,0.112730466
512,-0.102868304,-0.180272087,-0.143240407,-0.102868304,1.671384692,0.828618228,0.903960347,0.129676923,0.072775766,-0.180272087,1.633158326,0.859151602,0.804788828,0.107748173,-0.117898621,-0.143240407,1.683379531,0.919607818,0.834632218,0.123169735,0.114451475
513,-0.115365565,-0.153852105,-0.125031933,-0.115365565,1.559427381,0.884840488,0.79760766,0.149285704,0.072298497,-0.153852105,1.764054775,0.908471286,0.885193348,0.116914533,-0.103979446,-0.125031933,1.704951048,0.874914527,0.835379303,0.131209105,0.12023934
514,-0.127900347,-0.181064561,-0.160739571,-0.127900347,1.705872774,0.882789731,0.799438357,0.138379082,0.102010876,-0.181064561,1.685634851,0.855782449,0.854357481,0.121936888,-0.075272888,-0.160739571,1.769942284,0.976315439,0.840063274,0.122397318,0.068966992
515,-0.12181142,-0.172580779,-0.177334532,-0.12181142,1.547275186,0.799136341,0.851920962,0.136436313,0.114093676,-0.172580779,1.60677588,0.930031896,0.848176122,0.121038556,-0.0537773,-0.177334532,1.682518721,0.877451658,0.750846624,0.107720017,0.079238415
516,-0.101919249,-0.178464279,-0.157733232,-0.101919249,1.627870083,0.891845405,0.855396688,0.122105062,0.100333855,-0.178464279,1.684377074,0.920783997,0.929584205,0.1142947,-0.042013377,-0.157733232,1.760212421,0.900033593,0.859930336,0.133250728,0.06387049
517,-0.12861149,-0.176536158,-0.171153799,-0.12861149,1.676495314,0.846476197,0.801393092,0.111107297,0.052982107,-0.176536158,1.623020411,0.838216484,0.810291827,0.108908869,-0.003348008,-0.171153799,1.672042847,0.93837285,0.849456906,0.104195684,0.083742112
518,-0.100075901,-0.203224853,-0.143152192,-0.100075901,1.596274853,0.854732513,0.829415143,0.140645489,-0.019950712,-0.203224853,1.599668384,0.920322597,0.800454617,0.126881838,0.022469573,-0.143152192,1.752649903,0.948003113,0.810932994,0.139885962,0.071849294
519,-0.122033462,-0.187223285,-0.161086172,-0.122033462,1.807096243,0.904946387,0.877603889,0.145622373,-0.068926945,-0.187223285,1.715305567,0.892650247,0.799629569,0.148117378,0.031454407,-0.161086172,1.866646767,0.889573812,0.795673609,0.130680531,0.102565005
520,-0.132109851,-0.183397457,-0.165136427,-0.132109851,1.727533221,0.85537082,0.796571314,0.120355658,-0.099205554,-0.183397457,1.583403111,0.885851383,0.817544281,0.139658958,0.068807825,-0.165136427,1.819988489,0.921005368,0.87107718,0.141121596,0.098409101
521,-0.119892903,-0.220239237,-0.159336701,-0.119892903,1.678013563,0.927213728,0.81967628,0.116015784,-0.082042992,-0.220239237,1.615500689,0.921191931,0.855953693,0.111795127,0.068887696,-0.159336701,1.834317327,0.974223554,0.785921812,0.145243391,0.10838981
522,-0.1372419,-0.17944935,-0.158550024,-0.1372419,1.727946877,0.900078535,0.874406397,0.128274143,-0.06738048,-0.17944935,1.616669059,0.981861353,0.846767783,0.099739462,0.102714382,-0.158550024,1.807253122,0.909739673,0.814515412,0.139489412,0.1090464
523,-0.159413412,-0.185901225,-0.162783056,-0.159413412,1.671472549,0.82538873,0.84970659,0.137478411,-0.047558371,-0.185901225,1.605848312,0.823865891,0.818338752,0.123048663,0.100982137,-0.162783056,1.831972122,0.903738618,0.769602656,0.113952637,0.10197641
524,-0.131974161,-0.185358405,-0.153239071,-0.131974161,1.695788741,0.939520121,0.814000189,0.118801877,-0.011875458,-0.185358405,1.697704554,0.938119054,0.878816962,0.11526534,0.092018314,-0.153239071,1.883021712,0.958966076,0.901085794,0.130063355,0.096780941
525,-0.135417536,-0.203685582,-0.164481014,-0.135417536,1.730672836,0.913730919,0.859272778,0.159124628,0.001025394,-0.203685582,1.617400289,0.937575459,0.795662522,0.133180618,0.074584603,-0.164481014,1.893291354,0.967764974,0.850158036,0.112387426,0.095372185
526,-0.130934596,-0.180781096,-0.156839639,-0.130934596,1.663778424,0.876477897,0.819269657,0.162468374,0.014760539,-0.180781096,1.657487154,0.872329414,0.819648266,0.133601308,0.063338734,-0.156839639,1.945032358,0.873200715,0.816909134,0.131566495,0.106758222
527,-0.124724507,-0.212463304,-0.176763296,-0.124724507,1.647837639,0.957080781,0.808753312,0.117634453,0.047910415,-0.212463304,1.631049275,0.906207919,0.845046461,0.12320888,0.076088339,-0.176763296,1.898961186,0.913798749,0.883600473,0.08579699,0.111180291
528,-0.132381767,-0.183154523,-0.186943322,-0.132381767,1.743281364,0.89517653,0.826283932,0.101564661,0.077634379,-0.183154523,1.637647867,0.976270378,0.84389019,0.135809615,0.095168605,-0.186943322,1.612823009,0.728079498,0.705658436,-0.18253547,0.107787952
529,-0.138886437,-0.20256725,-0.099691227,-0.138886437,1.607051611,0.912111878,0.882747233,0.129594535,0.082257457,-0.20256725,1.739121795,0.932621181,0.818322062,0.129380554,0.098440543,-0.099691227,1.379068613,0.966259837,0.88980341,0.173245713,0.114579052
530,-0.132187232,-0.198995054,-0.126542926,-0.132187232,1.664347172,0.923257113,0.81235832,0.135140464,0.087797515,-0.198995054,1.763295054,0.897082686,0.822868824,0.129878283,0.104750991,-0.126542926,1.244582772,0.873854339,0.771336496,0.055237286,0.126147062
531,-0.169326082,-0.21642673,-0.107884854,-0.169326082,1.650429964,0.98155731,0.843690693,0.132201716,0.09096954,-0.21642673,1.767518163,0.985711873,0.864342153,0.1371499,0.118192479,-0.107884854,1.045311928,0.926162481,0.779609978,0.154057652,0.148816407
532,-0.139388636,-0.205294535,-0.078340366,-0.139388636,1.640480518,0.830098212,0.8269279,0.14172332,0.096554063,-0.205294535,1.763720036,0.966160715,0.823794246,0.12822637,0.123601422,-0.078340366,0.917546213,0.95967263,0.818746865,0.150182188,0.140181467
533,-0.155704245,-0.197766885,-0.061641008,-0.155704245,1.716719985,0.967265189,0.842090428,0.142267078,0.098758928,-0.197766885,1.732480764,0.854106545,0.775710523,0.134225398,0.136676416,-0.061641008,0.901762128,0.892530024,0.814929485,0.163560525,0.156554297
534,-0.161887899,-0.20087029,-0.072963133,-0.161887899,1.658410549,0.901968479,0.79370904,0.1543165,0.090237133,-0.20087029,1.767471552,0.922692358,0.823583364,0.145802036,0.124309555,-0.072963133,0.879251063,0.885264099,0.820410609,0.143376455,0.106998861
535,-0.158128485,-0.202659771,-0.060378522,-0.158128485,1.708592415,0.865772486,0.806533277,0.158919126,0.086660035,-0.202659771,1.80347383,0.968202829,0.921188891,0.130332619,0.066114381,-0.060378522,0.818043172,0.871358275,0.78561914,0.153535858,0.029175207
536,-0.164460823,-0.205927894,-0.044795871,-0.164460823,1.673073769,0.984216034,0.862524748,0.152047783,0.085705981,-0.205927894,1.823531866,0.926714122,0.820610762,0.120083041,0.022148196,-0.044795871,0.884040356,0.977754176,0.83536607,0.155545846,0.001766175
537,-0.149785236,-0.21711351,-0.064632222,-0.149785236,1.668787956,0.94228965,0.882538557,0.136285722,0.101995692,-0.21711351,1.849351048,0.87928015,0.797003865,0.108772226,0.035442162,-0.064632222,0.861970901,0.880955577,0.737190425,0.158645436,-0.025141858
538,-0.140838131,-0.214614406,-0.079955235,-0.140838131,1.765555024,0.908927321,0.820789933,0.15168035,0.103282765,-0.214614406,1.837457418,0.935709596,0.863283753,0.133449703,0.012217853,-0.079955235,0.858968019,0.911078274,0.773837447,0.128840461,-0.016406024
539,-0.152628183,-0.200138584,-0.089206412,-0.152628183,1.733382225,0.88881588,0.850609303,0.146106243,0.11290738,-0.200138584,1.730343223,0.955727458,0.812628031,0.151293367,0.042296443,-0.089206412,0.79560107,0.954260886,0.897838414,0.107618809,-0.012995541
540,-0.178091794,-0.177666619,-0.106809244,-0.178091794,1.739999413,0.953900516,0.862220824,0.119077206,0.118988261,-0.177666619,1.703058481,0.906633317,0.792824149,0.144259304,0.060107555,-0.106809244,0.837823927,0.9772439,0.835507095,0.073541939,0.021297805
541,-0.170067102,-0.200154588,-0.147607729,-0.170067102,1.722912312,0.880460382,0.801292121,0.151580185,0.133146435,-0.200154588,1.499984384,0.903409243,0.812584996,0.129825115,0.071387842,-0.147607729,0.913000226,0.981872082,0.841405869,0.05158709,0.05583629
542,-0.148508579,-0.20743002,-0.156165525,-0.148508579,1.702221513,0.873509288,0.78257221,0.134419858,0.140827015,-0.20743002,1.243076324,0.980133414,0.900602043,0.097162262,0.104918808,-0.156165525,0.896663368,0.940520942,0.83546561,0.064258747,0.101974241
543,-0.177576721,-0.192150891,-0.156898424,-0.177576721,1.752612233,0.952337265,0.860880792,0.161997199,0.051065121,-0.192150891,1.040808678,0.993087828,0.855214715,0.066729024,0.130420536,-0.156898424,0.851385117,0.918629289,0.787085056,0.033700362,0.129229978
544,-0.167625993,-0.201164752,-0.179423079,-0.167625993,1.806361318,0.979752243,0.854680479,0.151500821,0.015013773,-0.201164752,0.986772001,0.889000893,0.823287785,0.070145324,0.118843764,-0.179423079,0.894593298,0.942878187,0.795535922,0.065619171,0.133913338
545,-0.170003563,-0.212240845,-0.187419653,-0.170003563,1.794134736,0.908947945,0.858659387,0.16810143,0.003328469,-0.212240845,0.899030447,0.88588506,0.842082024,0.086515993,0.134744823,-0.187419653,0.924681664,0.961298645,0.8020702,0.049116872,0.143180698
546,-0.160550177,-0.211203724,-0.186638713,-0.160550177,1.78504467,0.87874496,0.794395208,0.161563367,-0.003260985,-0.211203724,0.910998464,1.010697961,0.860497415,0.091957912,0.122740582,-0.186638713,0.923829973,1.043079138,0.805798411,0.066199891,0.113517985
547,-0.179149047,-0.216578811,-0.194106787,-0.179149047,1.797585368,0.966282964,0.916745245,0.158123702,0.009888723,-0.216578811,0.894232512,0.931146085,0.824851751,0.116455495,0.123554245,-0.194106787,0.851740122,0.959331095,0.766692996,0.095257781,0.071551219
548,-0.194093719,-0.242449492,-0.175496757,-0.194093719,1.683196187,0.929894328,0.864176333,0.134312212,0.023017656,-0.242449492,0.904594898,0.8809883,0.801277459,0.121169493,0.12043409,-0.175496757,0.862781465,0.912937462,0.761781812,0.110633768,0.055153728
549,-0.166652039,-0.208983541,-0.182168514,-0.166652039,1.618512034,0.858220398,0.764461756,0.11280904,0.074896142,-0.208983541,0.887003541,0.896675944,0.833084822,0.141036138,0.133153498,-0.182168514,0.889179647,0.935896456,0.805511773,0.11272385,0.038817853
550,-0.19126986,-0.208236158,-0.162912875,-0.19126986,1.425332665,0.896509528,0.834584177,0.075606219,0.087015972,-0.208236158,0.827596903,0.981002092,0.861631513,0.125708491,0.150474578,-0.162912875,0.9256742,0.9300372,0.756253362,0.107693009,0.04015357
551,-0.18493183,-0.204771459,-0.18997851,-0.18493183,1.172321081,1.016008139,0.867473423,0.072431587,0.117684424,-0.204771459,0.8856197,1.010389924,0.835572004,0.122874692,0.157517701,-0.18997851,0.966748059,0.960949719,0.83750695,0.097935148,0.032948487
552,-0.180070981,-0.220763952,-0.168060601,-0.180070981,1.01681304,0.940980017,0.883606195,0.069334291,0.130702704,-0.220763952,0.934820533,0.921614647,0.793030739,0.116329566,0.125936508,-0.168060601,0.885032415,0.917721391,0.842770457,0.112489425,0.056223013
553,-0.194828555,-0.22485894,-0.18131265,-0.194828555,0.946081877,0.852646351,0.792809904,0.072856903,0.110594928,-0.22485894,0.933404505,0.872180939,0.841157556,0.115450241,0.119226567,-0.18131265,0.888991833,0.957661033,0.792523384,0.114326887,0.045475446
554,-0.18965058,-0.210261345,-0.185545713,-0.18965058,0.903360844,0.940113425,0.895771742,0.100293852,0.127131149,-0.210261345,0.878482819,0.935941339,0.858318925,0.111969136,0.12511608,-0.185545713,0.896971643,0.95962733,0.748911381,0.092697263,0.066475205
555,-0.175791696,-0.220451355,-0.184790641,-0.175791696,0.912447274,0.970678687,0.856805503,0.106642283,0.116838783,-0.220451355,0.943336725,0.978249609,0.831548452,0.119271971,0.134754866,-0.184790641,0.86946708,0.960671306,0.814289033,0.095103964,0.064407229
556,-0.146726519,-0.223375052,-0.177704692,-0.146726519,0.894059777,0.891597152,0.782412708,0.115680486,0.115445435,-0.223375052,0.957087815,1.020286679,0.764456749,0.12521559,0.148344591,-0.177704692,0.892201543,0.988057733,0.750300884,0.114142232,0.068346478
557,-0.170530438,-0.231150925,-0.183517665,-0.170530438,0.93123889,0.901294589,0.770674467,0.128888607,0.113904998,-0.231150925,0.927286088,0.984794319,0.768607855,0.138844937,0.155676872,-0.183517665,0.896446109,1.00623858,0.759500384,0.105177246,0.082227461
558,-0.165235937,-0.231177896,-0.187833548,-0.165235937,0.857866049,0.955168188,0.824322581,0.13649562,0.142049611,-0.231177896,0.860151172,0.949141562,0.768274248,0.121764131,0.124017119,-0.187833548,0.88936305,1.027018666,0.769688606,0.100991614,0.084388755
559,-0.159940332,-0.225396335,-0.173462778,-0.159940332,0.830111206,1.013700962,0.83696568,0.12614195,0.139987841,-0.225396335,0.876382649,0.925246954,0.795078754,0.13982074,0.1048095,-0.173462778,0.919217706,1.073142171,0.710931063,0.08758755,0.087374918
560,-0.168747455,-0.230840743,-0.172959089,-0.168747455,0.890357137,0.959368467,0.83648324,0.129257381,0.145059407,-0.230840743,0.912424922,0.887486637,0.79922545,0.140660167,0.095529214,-0.172959089,0.934479594,1.113511682,0.70007652,0.105716325,0.103065856
561,-0.173134148,-0.218098164,-0.172636122,-0.173134148,0.953718781,0.956054509,0.786730886,0.141122803,0.128857389,-0.218098164,0.962175608,0.9279989,0.834357858,0.110881187,0.082624406,-0.172636122,0.914229631,1.110385537,0.758564055,0.083643042,0.10260468
562,-0.158264756,-0.195645884,-0.157562792,-0.158264756,0.8964293,0.902947724,0.843266964,0.134146482,0.141180202,-0.195645884,0.933509827,0.911233902,0.812753856,0.11682447,0.078251787,-0.157562792,0.899343491,1.073837757,0.751134336,-0.051225789,0.090121605
563,-0.170297921,-0.207176819,-0.196562797,-0.170297921,0.89814651,0.909550726,0.871643484,0.146227047,0.141626492,-0.207176819,0.897881508,0.958472729,0.78143537,0.122311406,0.074130304,-0.196562797,0.905399084,1.035694718,0.573959172,-0.215114519,0.083664805
564,-0.17818144,-0.210226491,-0.216197491,-0.17818144,0.911412239,0.983207941,0.815721452,0.11930076,0.150502354,-0.210226491,0.879746556,0.972869217,0.856603801,0.125456363,0.095283113,-0.216197491,0.921966434,0.976866722,0.471823037,-0.261173874,0.053417012
565,-0.176933765,-0.182838812,-0.274895966,-0.176933765,0.957170963,1.014035344,0.789639354,0.145822346,0.157493606,-0.182838812,0.890601218,0.964822829,0.83771795,0.128347814,0.118385114,-0.274895966,0.914889872,0.949504256,0.399966866,-0.29701221,0.055128247
566,-0.176107645,-0.200672165,-0.253585517,-0.176107645,0.91562736,0.982334852,0.740698755,0.12750414,0.116195276,-0.200672165,0.890823126,1.002812028,0.809370458,0.123809569,0.129535481,-0.253585517,0.895934522,0.918792844,0.326198339,-0.284044474,0.053570881
567,-0.191153377,-0.205662951,-0.235896766,-0.191153377,0.830850899,0.932274401,0.752660334,0.150141329,0.082075641,-0.205662951,0.886433899,1.014189839,0.75874579,0.124976017,0.119288735,-0.235896766,0.869200587,0.905716777,0.293280244,-0.265286386,0.037932336
568,-0.191110969,-0.176371083,-0.252907932,-0.191110969,0.91531992,0.906454802,0.801898718,0.13444683,0.071838088,-0.176371083,0.905652106,1.02707696,0.793953061,0.1403061,0.127948478,-0.252907932,0.86366266,0.881201982,0.322009563,-0.243735254,0.031341553
569,-0.195931941,-0.199961111,-0.249116793,-0.195931941,0.92613554,0.901636422,0.76173842,0.116630636,0.05746372,-0.199961111,0.927008271,1.059201598,0.756814003,0.14381735,0.118393846,-0.249116793,0.8356722,0.87180239,0.316722304,-0.22918056,0.042454801
570,-0.174669325,-0.177778587,-0.25697732,-0.174669325,0.973349154,0.934799671,0.831643224,0.144588977,0.06568405,-0.177778587,0.951873183,1.118182063,0.65499866,0.129546404,0.116294302,-0.25697732,0.838021755,0.85565865,0.291782141,-0.204328671,0.016654713
571,-0.197605908,-0.179733649,-0.255516589,-0.197605908,0.940201998,0.939356923,0.818905056,0.145094529,0.063369043,-0.179733649,0.922677398,1.101799726,0.730050266,0.12162175,0.113722764,-0.255516589,0.832704306,0.839635611,0.291576773,-0.1910007,0.025540384
572,-0.203927666,-0.163592681,-0.270132422,-0.203927666,0.897446752,0.944428027,0.76005578,0.148546949,0.0661548,-0.163592681,0.897767067,1.102215767,0.775715649,0.114163943,0.120788924,-0.270132422,0.869405985,0.854082286,0.274104357,-0.16769065,0.011025837
573,-0.184215963,-0.177405402,-0.237573013,-0.184215963,0.906085372,0.983031511,0.800902128,0.152200416,0.093640707,-0.177405402,0.926781714,1.076325536,0.764541388,0.124392025,0.098222129,-0.237573013,0.887479126,1.097925186,0.158313215,-0.149193943,0.00604176
574,-0.179543197,-0.174182311,-0.223892912,-0.179543197,0.885856748,0.968990207,0.809008062,0.131475061,0.08898104,-0.174182311,0.952733457,1.079613328,0.747157097,0.05346255,0.102288134,-0.223892912,1.026139021,1.341319323,0.1565319,-0.126179114,0.01494219
575,-0.160329849,-0.178883657,-0.247929141,-0.160329849,0.921385467,0.988570809,0.747411966,0.140417576,0.101564355,-0.178883657,0.933704674,1.054180503,0.741511464,0.045087881,0.084396444,-0.247929141,1.236563087,1.587074399,0.201871991,-0.065574534,-0.008940864
